Review,Rating,Likes,App Version,Review Date
"tolong sistem nya diperbaiki kembali, masa main gak pernah menang dapat tim yang nggak sesuai dengan kita tapi tim musuh lebih jago. kalau yang lain nya menurut saya sudah bagus tapi ketika matcmaking nya beri tim kita dan tim musuh yang sesuaj dengan skil kita dan sekian dari saya",1,9,1.9.8.9833,2024-08-28 15:30:04
"perlu adanya pertandingan low priority untuk player yg melakukan afk, sehingga player afk harus memenangkan pertandingan tsb agar bisa bermain ke normal macth, ini juga mencegah untuk player tidak melakukan afk berturut-turut",4,0,19.2.11.103,2024-09-21 12:34:25
Ini game macthmaching terburuk yang pernah saya main kan. Dapat tim yg noob tpi lawan jago semua.. Game yg klo lo lebih banyak keluar duit berarti kesempatan menang lebih banyak. Walaupun skill memengaruhi tpi klo hero jelek ya kalah. Apalagi setiap season ada hero2 yg lagi META. Banyak hero yg di nerf dan buff. Bodooh ah.,4,2,1.9.8.9833,2024-09-19 11:11:34
"Moonton ini gimana sih??? Sinyal 3 bar buka YouTube dan yang lainnya lancar, kenapa pas di inmatch malah ngelag??? Tiba tiba merah?? Tiba tiba nge frame!!? Saya juga gak bisa login ulang malah nge stuck. TOLONG LAH PERBAIKI LAGI, SAYA GK BISA MAIN KALO KREDIT SKOR NYA TURUN GARA GARA DI REPORT, padahal saya sudah bermain sungguh"", JIKA MASALAH MASIH SEPERTI INI SAYA AKAN LEBIH MENDUKUNG HONOR OF KINGS",1,7,1.8.93.9702,2024-07-29 10:31:43
"Kenapa ya sekarang tu pdhl ku liat sinyal di ml tu 24 tapi kok kyk ngeleg ya karakter nya ceket semua pdhl sinyal nya 24 udh pake wifi ganti data kadang gitu terus montoon harap di perbaiki jaringannya soal nya kalo pas war tu kek gitu susah kalo g, mati/idup. Ya tolong di perbaiki",5,0,1.9.16.9839,2024-09-21 10:57:54
"game dengan sistem perangkingan yg absurd, solo player gak bisa main² acan karena sistem match up yg kacau, satu game bisa ketemu role yg nabrak ataupun pemain yg suka ngetroll. perbaiki lagi lah sistemnya muntun biar player solo kayak gua masih betah di game ini, dan gak berpaling ke game sebelah. terima kasih",3,3,1.9.8.9833,2024-09-03 16:51:45
"Saya ingin mengkritik moonton, Bisa ga sih moonton game nya di kurangi dikit frame nya, udah pake paling kecil grafik nya malah frame juga, bikin ga nyaman pemain 🙄 Minimal kayak game hok GB gede tapi ga lag apalagi pake grafik tinggi beuh ga lag sama sekali , jadi ayolah moonton Jan kalah sama game hok Untuk project nanti buat game nya enteng banget Masa spesial aja buat hp yang op",3,1,1.8.93.9702,2024-07-24 14:45:36
"Game nya seru,tapi cara pembagian time nya kurang memuaskan,kadang hyper nya jago gold lane sma roam nya nggak jago,kadang ketemu sama yg beda rank kayak mythic ketemu legend,ketemu bocil feeder,sya mohon minta bantuan kepada moonton,tolong diperbaiki pembagian time nya,karna saya capek lose treak",5,0,19.2.11.103,2024-09-21 10:10:02
"mohon maaf jika saya memberi bintang satu karena setiap pertandingan saat menit 7 -8 tiba tiba freeze sehingga saya dirugikan karena pengurangan kredit skor. penyimpanan masih banyak , buat game berat lainnya masih oke. tolong bantu perbaiki bug ini",1,33,1.9.11.9836,2024-08-28 10:43:35
"sistem matchmakingnya tolong diperbaiki lagi dong,yg lain uda bagus cuma kurang matchmaking aja klo bisa kasih tim yg cara mainnya setara sama kita bukan malah dibawah kita,klo gini caranya kalah trs yg ada mah. pas main classic menang tim nya oke tpi pas rank timnya knp malah kek baru pertama kali main,hadehh",4,0,1.9.8.9833,2024-09-06 14:13:24
"Game ini bagus, cuma ada kurangnya ajaa, kenapa kalo dapet tim itu dari sistem mulu... Dan dari desain skinnya adaa aja yang kurang😭😭 tapi kukasih bintang 4 dulu, game ini 8/10 sekian terimakasih🙏🙏🙏",4,3,1.9.16.9839,2024-09-08 05:38:52
Game nya bagus. Tapi masak pas saya main ad dark sistem kayak gak seimbang gitu tim nya bot lawanya pro itu bukan cuman sekali tapi 20 kali berturut-turut jadi bikin saya muak gitu sama ml kebanyaan dark sistemnya kalok gitu kapan mau naik pangkat,1,1,1.9.8.9833,2024-09-14 15:50:07
"Sudahilah event konyolmu itu perbaikilah draft pickmu itu, selalu saja diberi tim yang bermain seperti bot padahal sudah ditier cukup tinggi sekalipun, setidaknya walaupun anda sebagai developer tidak bisa menangani feeder yang membuat kalah, contohlah Honor Of King para feeder itu diberi hukuman yang setimpal",1,0,1.9.16.9839,2024-09-19 15:25:05
"Semuanya sudah ok,tapi kayaknya ada Bug yaitu saat berada di lobby atau halaman event tiba tiba malah restart gamenya dan ini mengganggu banget,bug ini juga ada saat saya bermain mode rank saat pemilihan Hero gamenya juga restart secara tiba-tiba sehingga pengalaman bermain saya menjadi tidak nyaman. Jadi mohon untuk diperbaiki. Terima kasih.",5,33,1.9.16.9839,2024-09-10 11:18:50
Game aneh dan merugikan player masa lagi main magic chess tiba2 ada update sistem trus permainanya lag di coba login kembalipun tidak bisa kembali ke batle/lag padahal sinyal wifi/data bagus semua ... sangat merugikan player,1,5,1.8.93.9702,2024-07-11 02:10:30
"ini game konsepnya gimana? masa sinyal gua bagus tapi ngestuck di login screen,gua nonton apk sebelah juga lancar lancar jaya,ini game blok banget,benerin dikit skin Mulu gratis,panik,game lu aja bug ga diurus",1,3,1.8.93.9702,2024-07-25 09:31:57
"Bagus game'nya, dari segi grafik juga lumayan, tapi sering ilang ² sinyal, padahal sinyal di game hijau tapi leg , untuk kedepannya di perbaiki lagi, sukses selalu.",4,0,1.9.8.9833,2024-09-21 11:09:22
Game sih bagus tapi kenapa setiap aku main selalu di tim dark sistem tolong buat mooton agar di perbaiki dan tolong buat mooton agar koneksi sinyal di perbaiki pas udah in game selalu ngelek tapi kalo di loby sinyal baik² tolong buat mooton agar di perbaiki,2,0,1.9.16.9839,2024-09-14 09:16:33
Dear moonton saya sebagai player lelah karena anda telah mengecewakan kami. Kami turun bintang karena sistem match making yang tak imbang dan sinyal yang lag parah. Diharapkan anda sebagai perusahaan besar dapat mempertimbangkan ini karena ini sangat menggangu dan meresahkan yang dapat membuat player anda pindah game. Saya lebih suka Mobile Legend dari pada HOK karena grafik dan hero2nya saya lebih kenal tapi kalau anda tidak mempertimbangkan masalah ini saya bisa2 akan pindah ke HOK karenaramah,1,3,1.9.8.9833,2024-09-01 11:23:57
Game apaan tim nya di kasih yang gak bener terus player pada buta map kalo tim nya tiap hari gak setara kaya gini mah bisa bisa sepi game nya tolong lah ubah lagi penempatan tim nya yg bener yang setara sama skill kita nya,2,0,1.9.16.9839,2024-09-15 12:48:02
"main game moba lain jaringan ny stabil, knp main ml sekarang koneksi ny bisa gak stabil. tolong di perbaiki lagi. di moba sebelah efek traits ny gratis bisa di pake semua hero juga, kalo bisa di bikin seperti itu juga lah,",2,1,1.8.93.9702,2024-07-21 01:32:46
"Hallo moonton saya ingin beri saran mending perbaiki lah sistem draftnya dari pada event mulu yang di update. Gua solo 10 jam cuma dapet hikmahnya doang dan bukanya bintang gua naik malah turun, kalo kaya gitu terus mending gua fokus ke HOK. Dari pada main ml yg niatnya buat ilangin stres yang ada malah tambah stres.",1,11,1.9.11.9836,2024-09-04 18:59:55
"Game sering mengalami macet tiba-tiba, padahal koneksi jaringan saya sangat bagus. Entah kenapa, beberapa kali saya coba Laporkan tapi tidak ada tanggapan dan respon, Semakin lama semakin buruk kualitas game ini. Mengecewakan!🫵🏻",1,72,1.9.11.9836,2024-09-04 04:58:57
"Mohon di perbaiki monton karna ad bug didalam permainan, masalah nya di dalam pertengahan saat main mobile legenda itu macet gak bisa di gerakin harus login ulang, tolong monton di perbaiki lagi soalnya gw capek,masak KLO mau main harus login ulang Mulu😑, mohon di perbaiki lagi",1,3,1.9.8.9833,2024-09-05 04:59:28
"Aplikasinya baguuuus bgt grafik dan animasi nya juga baguus banget event juga menarik dan seru tapi kekurangan nya itu. Ada fitur yg gk bisa di berbagai handphone jadinya agk kurang gitu, misal fitur transfer manajemen konten gk suport di android 11 kebawah tapi tetep bagus kok gamenya",5,2115,1.8.93.9702,2024-06-27 07:41:36
Banyak sekali bug yang belum diperbaiki dan banyak sekali bug skil yang tidak terasa atau nembus seperti yus zhong skil 2 yang bug yang paling aneh nembus dan tidak ada rasa rolong diperbaiki moonton hero hero yang op dulunya sakit sekarang malah tidak sakit moonton tolong diperbaiki,1,32,1.9.8.9833,2024-08-07 13:31:27
Asalamualaikum Developer ML saya mau kasih rating game nya aja yaitu Game bagus yg sering terjadi saat main adalah jaringan padahal data 4G masa disitu jalan jalan sendiri gajelas...terus tentang push rank ini nih yg sering terjadi ketika saya main dengan tim 4 Grand master 1 legend waktu saya main kok malah ketemu lawan legend semua kan tim ku yg legend cuma 1 itu saja penjelasan dari aku makasih untuk developer tapi ada 1 syarat harus diperbaiki ya kalo masih gak diperbaiki Uninstal game nya👎,1,3,1.9.8.9833,2024-09-15 03:58:54
"Servernya sering ngelag ping stuck 120ms, padahal jaringan aman aman aja. Sering banget terjadi di ranked stuck 120ms, kalau classic aman aja, tolong diperbaiki masalah jaringannya ya....",5,0,1.9.16.9839,2024-09-19 08:05:28
"game nya bagus bgt sumpah dan playernya juga sangat ramah lingkungan apalagi player epic pada baik semua,dan saya sangat bersyukur karena montoon ini sangat baik sangking baiknya saya dikasih dark sistem setiap hari😇intinya bagus lah dan buat montoon saya harap kasih trial skin gratisannya yang agak lama ya biar gausah top up lagi udah itu aja intinya saya berterimakasih sama pihak moonton karena sudah menyulitkan yang sudah sulit.",5,2,1.9.16.9839,2024-09-17 13:17:55
Moonton tolong lah gameplay nya disesuaikan lg... Cape bgt udah lose berkali-kali.. Ketemu tim yang dark system dan musuhnya jago gmna ga pusing kepala... Tolong ya min di sesuaikan lg soalnya ksian yg mau naik rank nya mlah turun🙏🏻🙏🏻🙏🏻,2,3,1.8.93.9702,2024-07-12 14:03:18
"dari sekian game,game ini yang bikin saya jengkel,gak tau kenapa ya,susah banget menang,terutama rang nya aduhh saya capek deh,buat sik monton mending ini game di perbaiki lah,masak setiap menang 1x langsung kalah lagi,buang"" masa juga,saya tau kalo peraturannya, untuk tidak sering"" main nya,jaga kesehatan,lah ini malah buat frustasi orang kalo kalah"" terus,astaga tolong ya monton,kumohon :/",1,1,1.9.8.9833,2024-09-02 17:35:11
"sebenarnya game ini sudah bagus tapi setelah season 33 saya sangat kecewa..karena, season baru ini malah semakin aneh, dan semakin tidak jelas coba lah tolong ..ketika kita player main di mode rank..tolong ...tolong untuk tidak menggabungkan tier bawah sama tier atas.. cukup epic ketemu sama epic...legend sama metik juga sepertinya aman-aman saja tapi metik jangan yg imortal atau bahkan honor lah. masa..kemarin saya epik bisa mabar sama yang metik imortal???. kan beda kelas lah...tidak seimbang",1,24,1.8.93.9702,2024-07-11 19:16:08
Moonton ga ngotak lagi ini bikin gw naik darah!! Plis jangan banyak bug gw pikir ini karena ram gw yg penuh tapi ram gw Masi banyak bukan cuma 1 atau 2 kali tapi berkali kali setiap mau maen pasti leg terus harus login ulang dan login ulang nya itu ga sebentar dan membuat afk di dalam pertandingan moonton tolong di perbaiki lagi kali ini bug nya ga main main bikin gw emosi Mulu izin apus,5,62,1.8.93.9702,2024-07-30 12:48:21
"Maaf ya moonton saya kasih bintang dua karena system nya rusak akhir season bukan nya bagus match nya malah rusak, biasa nya akhir"" season seminggu lagi bagus match nya ini enggak malah rusak sorry ya moonton ke depan nya lagi jangan update yang besar tapi match nya di perbaiki system ranked nya",2,0,1.9.8.9833,2024-09-16 05:06:25
"Sampe Bingung season terbaru yg sekarang makin parah dapat teamnya darksistem mulu Season"" dulu masih enak solo ke mictic ini dari full bintang legend 1 malah habis bintang turun ke 3 aneh"" teamnya .tolong min saya mencoba untuk tetap setia ama ni game di era gempuran rame game sebelah kalo gini terus semua orang bakalan berhenti main ni game jadi ga seru main game buat mencari kesenangan yah ini jangankan dapat senang malah stress jadinya",1,2,1.8.93.9702,2024-07-25 01:10:26
"Apalah main ml sinyal lag tapi dikira afk, dan juga pas mau kembali ke pertandingan nya loadingnya lama banget, pas sinyal kita buruk pasti dimainin sama computer tapi computer nya bott parahh jadinya gw di cacimaki sama tim dan di riport, ngotak lah montoon tolong ini bukan masalah sepele ini masalah kenyamanan player, dan sekali lagi udah aju banding tapi ditolak padahal bener-bener lag buat apa ada aju banding tapi setiap aku aju banding di tolak terus mikir lah montoonnnnnnnnnnnnn",1,0,1.9.8.9833,2024-09-21 12:57:01
Teruntuk developer terima kasih atas event yang bagus tetapi ada masalah yang sangat fatal yaitu server yang broken. Masa harus pencet skill 2-3 kali baru keluar padahal sinyal bagus,2,1,1.8.93.9702,2024-07-27 01:58:06
"Jangan tiap season ada hero baru mulu napa development moonton. Udah susah buat main solo atau party 2/3 orang doang, dimana pick counter ban hero jadi kurang maksimal. Saran aja, kalo penambahan hero di server original itu ya didraf pick nya tolong untuk ban heronya di tambah lagi jadi 6 6 jangan 5 5.",5,0,19.2.11.103,2024-09-21 09:51:18
Gw minta buat montoon buat benerin sistem match making kan waktu kita mau main kan ada prediksi waktunya tuh biasanya klo kita mau batalin buat main kan teken tanda x tuh nah biasanya klo kita teken bukannya langsung di lobi ehh malah hitung mundung membatalkan match making 3 detik bukannya di batalin eh malah masuk ke darf atau apalah itu namanya pokoknya yg ada tombol (masuk) mohon untuk defoloper di perbaiki sistem nya,1,28,1.9.11.9836,2024-08-27 05:17:44
"Wahai monton perbaiki sistem Jaringan... setiap main kredit skor naik turun naik turun... Kalau sedang war jaringan merah, kalau sedang mati/sendirian hijau semoga sistem jaringan ini bisa menjadi lebih baik lagi..dan udah itu aja monton keluh kesah dari gw.. semoga ulasan ini di baca..dan kalau gak gw doain Game ini menjadi game terburuk di play store..",1,14,1.9.11.9836,2024-09-05 07:20:29
"versi sekarang ke tytyd ga kaya dulu kalo versi sekarang keluar harus login ulang jadi kalo lagi main harus nunggu dulu, kalo versi dulu bisa langsung masuk jujur kecewa banget apalagi penggemar berat ni game jadi pengen pindah game",2,1,1.8.93.9702,2024-07-14 13:06:45
Game nya sih bagus tapi sangat di sayangkan keamanan akun nya tidak terlalu kuat dan sinyal buruk padahal sinyal stabil dan banyak player toxic saya mengasih saran supaya monton bertindak dengan kekuatan jaringan dan keamanan akun nya supaya tidak ada lagi yg kehilangan akun,2,7,1.9.11.9836,2024-08-25 20:53:44
gamenya udah bagus banget tetapi kenapa musuh sama tim saya selalu tidak seimbang dan koneksinya lemot banget kalo saya pake wifi tapi kalo saya pake kuota sendiri bagus sinyalnya!!,4,0,1.9.16.9839,2024-09-16 02:48:15
"Dear developer:) Tolong dengarkan, tolong lihat, tolong notice! Stop lah menormalisasi turun dahulu sebelum naik tier. Untuk apa? Untuk membuat player emosi? Anda adalah developer terburuk yang pernah ada. Membabi-buta kan player feed, jaringan non-stabil, player afk, dan lainnya. Intinya yang saya heran dari pola sistem anda adalah kenapa setiap penaikan rank, sistem anda mempertemukan atau matching player player troll, feeder, bot atau semacamnya. Mengapa demikian? Untuk apa?? Ini mengecewakan",1,20,1.8.93.9702,2024-07-14 06:25:03
"Setelah bagi bagi skin servernya jadi bermasalah, malah ngeframe terus menerus, padahal sebelum ada bagi bagi skin juga normal, ini main pake wifipun sama aja, main game lain lancar2 aja tapi ML sekarang berubah bukan yg dulu lagi",1,2,1.9.8.9833,2024-09-15 08:40:04
"Semakin kesini MLbb bukan yg lebih baik tapi malahan lebih buruk. Contoh nya pada jaringan, padahal jaringan saya bagus tapi bisa patah patah, pas di cek tiba tiba merah jaringan nya aduhhh bikin emosi aja . Geme aneh !!!",1,1,1.9.8.9833,2024-09-16 15:35:09
"dear moonton,kami tidak butuh skin epic,kami tidak butuh skin legend,walau gratis,,,kami hanya mau diberikan tim yg solid,,,semua orang sudah kenal dengan yg namanya ""Moonton dark system"",,,harusnya pihak moonton bisa menangani akan hal tersebut,,,namun kenyataannya moonton tidak peduli,yg moonton ingin kan hanya lah banyaknya player yg bermain game ML,,,namun jika masalah itu tidak dibetulkan,,,maka kami pasti akan pindah ke game sebelah,yg jauh lebih adil",1,1,1.9.8.9833,2024-09-12 03:35:23
"Dengan sangat hormat saya atas nama si A memohon ma'af kepada moonton, apk mobile legends ini saya uninstall. di karena kan saya sudah capek sama ini game di kasi tim yang ngetroll terus sekian kurang dan lebih nya saya minta maaf 🙏 Mending main di game sblh enak di kasih tim ya... imbang lah, jadi kalau kalah pun gak nyesal gak stres. Kalau aku ya main Mobile legends itu 99.999999℅ itu pasti dark sistem game sih dah bagus skin apa segala macam dah bagus. cuma ya begitulah gak bisa ngomong lagi",1,4,1.9.6.9831,2024-09-04 15:47:42
